id,name,wikidata_id,normalized_genre,libretto,first_author,title,subtitle,num_of_co_authors,max_degree_ids,num_of_segments,num_of_acts,num_of_speakers,num_of_speakers_male,num_of_speakers_female,num_of_speakers_unknown,num_of_person_groups,num_of_p,num_of_l,wikipedia_link_count,word_count_text,word_count_sp,word_count_stage,date_premiered,year_written,year_premiered,year_printed,year_normalized,digital_source,original_source_publisher,original_source_pub_place,original_source_year,original_source_number_of_pages,average_degree,density,average_clustering,size,max_degree,num_connected_components,num_edges,diameter,average_path_length
ger000062,nestroy-der-boese-geist-lumpazivagabundus,Q1198430,Comedy,False,Nestroy,Der böse Geist Lumpazivagabundus oder Das liederliche Kleeblatt,Zauberposse mit Gesang in drei Aufzügen,0,zwirn,44,3,51,29,13,9,0,765,214,5,14521,13922,2040,,1833,1833,1835,1833,http://www.textgridrep.org/textgrid:strq.0,,,,,8.235294117647058,0.16470588235294117,0.8234796234565555,51,39,1,210,4,2.0823529411764707
ger000083,nestroy-der-talisman,Q1197313,Comedy,False,Nestroy,Der Talisman,Posse mit Gesang in drei Aufzügen,0,titus|flora,71,3,30,16,7,7,0,880,301,2,20658,19954,2862,,1840,1843,1843,1843,http://www.textgridrep.org/textgrid:str1.0,,,,,6.733333333333333,0.23218390804597702,0.8139911722264663,30,17,2,101,5,2.2118226600985222
ger000117,nestroy-der-unbedeutende,Q15805213,Comedy,False,Nestroy,Der Unbedeutende,Posse mit Gesang in drei Akten,0,peter,69,3,36,24,10,2,2,992,196,3,19278,18215,3589,,,1846,1849,1846,http://www.textgridrep.org/textgrid:str4.0,,,,,15.666666666666666,0.44761904761904764,0.8223811401361719,36,29,1,282,4,1.6873015873015873
ger000366,nestroy-der-zerrissene,Q1198187,Comedy,False,Nestroy,Der Zerrissene,Posse mit Gesang in drei Aufzügen,0,kathi,48,3,21,18,2,1,0,866,120,2,17229,16546,3169,,1844,1844,1845,1844,http://www.textgridrep.org/textgrid:stqx.0,,,,,7.619047619047619,0.38095238095238093,0.8486517450803165,21,16,1,80,3,1.7619047619047619
ger000206,nestroy-einen-jux-will-er-sich-machen,Q1306988,Comedy,False,Nestroy,Einen Jux will er sich machen,Posse mit Gesang in vier Aufzügen,0,christoph,63,4,22,14,7,1,1,1215,112,3,21843,20868,4255,,1842,1842,1844,1842,http://www.textgridrep.org/textgrid:str8.0,,,,,8.818181818181818,0.4199134199134199,0.7883756153000452,22,19,1,97,3,1.6103896103896105
ger000305,nestroy-eulenspiegel,Q18411585,Comedy,False,Nestroy,Eulenspiegel oder Schabernack über Schabernack,Posse mit Gesang in vier Akten,0,mehlwurm|nelkenstein,81,4,19,13,5,1,3,896,181,2,16541,15683,3133,,,1835,1839,1835,http://www.textgridrep.org/textgrid:strd.0,,,,,8.526315789473685,0.47368421052631576,0.7548191574507362,19,14,1,81,3,1.5730994152046784
ger000131,nestroy-freiheit-in-kraehwinkel,Q15810453,Comedy,False,Nestroy,Freiheit in Krähwinkel,Posse mit Gesang in zwei Abteilungen und drei Aufzügen,0,ultra,66,3,34,15,12,7,9,760,201,3,14346,13424,2310,,1848,1848,1849,1848,http://www.textgridrep.org/textgrid:stqr.0,,,,,10.117647058823529,0.3065953654188948,0.7510164419242914,34,22,1,172,3,1.8163992869875223
ger000441,nestroy-judith-und-holofernes,Q1711097,,False,Nestroy,Judith und Holofernes,Travestie in einem Akt,0,jojakim,24,0,26,20,3,3,0,273,196,2,6696,6376,1004,,1849,1849,1891,1849,http://www.textgridrep.org/textgrid:strh.0,,,,,6.153846153846154,0.24615384615384617,0.7657075830152753,26,13,2,80,4,2.4766666666666666
ger000028,nestroy-zu-ebener-erde-und-erster-stock,Q227456,Comedy,False,Nestroy,Zu ebener Erde und erster Stock oder Die Launen des Glückes,Lokalposse mit Gesang in drei Aufzügen,0,zins,233,3,39,29,8,2,0,1030,216,2,20286,18575,3923,,,1835,1838,1835,http://www.textgridrep.org/textgrid:strp.0,,,,,7.846153846153846,0.20647773279352227,0.8415975594708625,39,18,1,153,4,2.2361673414304994
ger000122,neuber-das-schaeferfest,Q56449055,Comedy,False,Neuber,Das Schäferfest oder Die Herbstfreude,Ein deutsches Lustspiel in Versen,0,several characters,57,5,17,7,5,5,0,0,2435,0,21168,20498,757,,,,1754,1754,http://www.textgridrep.org/textgrid:sttf.0,,,,,8.941176470588236,0.5588235294117647,1.0,17,11,2,76,1,1.0
ger000353,niebergall-datterich,Q1172722,Comedy,False,Niebergall,Datterich,Localposse in der Mundart der Darmstädter in sechs Bildern,0,datterich,48,6,21,17,4,0,0,853,18,1,19274,18806,1717,,,1862,1841,1841,http://www.textgridrep.org/textgrid:sv5m.0,,,,,7.142857142857143,0.35714285714285715,0.7584905487161125,21,20,1,75,2,1.6428571428571428
ger000084,panizza-das-liebeskonzil,Q2646532,Comedy,False,Panizza,Das Liebeskonzil,Eine Himmelstragödie in fünf Aufzügen,0,gott_vater,11,5,44,16,7,21,9,418,15,2,16307,14170,6947,,,,1895,1895,http://www.textgridrep.org/textgrid:swzz.0,,,,,12.136363636363637,0.2822410147991543,0.9031582054309326,44,22,3,267,3,1.4439359267734553
ger000368,panizza-nero,Q56447721,Tragedy,False,Panizza,Nero,Tragödie in fünf Aufzügen,0,nero,8,5,56,45,9,2,4,601,79,0,29173,23213,8758,,,,1898,1898,http://www.textgridrep.org/textgrid:swzc.0,,,,,10.214285714285714,0.18571428571428572,0.9529810062423566,56,34,3,286,2,1.5954738330975955
ger000648,pappenheim-frauenrecht,Q122981570,,False,Pappenheim,Frauenrecht,Schauspiel in drei Aufzügen,0,martha|susanne|katharina,3,3,19,3,16,0,2,219,4,0,7065,6453,1023,,,,1899,1899,https://www.projekt-gutenberg.org/pappenhe/frauenre/index.html,Turia + Kant,Wien,2002.0,27.0,11.157894736842104,0.6198830409356725,0.9137549756744803,19,17,1,106,3,1.4385964912280702
ger000626,pelzel-apolls-gericht-oder-das-bestrafte-vorurtheil-vindebonens,Q120401569,,False,Pelzel,"Apolls Gericht, oder das bestrafte Vorurtheil Vindebonens",Ein allegorisches Drama in einem Akte von einem Wiener,0,das_vorurtheil|das_franzoesische_schauspiel,5,0,9,2,0,7,0,104,0,0,3692,3290,185,,,,1769,1769,https://de.wikisource.org/wiki/Apolls_Gericht,Kurzböck,Wien,1769.0,32.0,5.333333333333333,0.6666666666666666,0.8751322751322752,9,8,1,24,2,1.3333333333333333
ger000215,pfeil-lucie-woodvil,Q55148569,Tragedy,False,Pfeil,Lucie Woodvil,Ein bürgerliches Trauerspiel in fünf Handlungen,0,robert|willhelm,48,5,8,5,3,0,0,548,0,0,27729,27322,520,,,1756,1756,1756,http://www.textgridrep.org/textgrid:t25v.0,,,,,5.25,0.75,0.8833333333333333,8,7,1,21,2,1.25
ger000500,platen-berengar,Q93269748,Comedy,False,Platen,Berengar,Comödie in einem Akt,0,several characters,3,0,6,4,2,0,0,51,414,0,3870,3771,153,,1824,,1824,1824,https://books.google.com/books?id=ofE6AAAAcAAJ&amp;pg=PA125,,,,,5.0,1.0,1.0,6,5,1,15,1,1.0
ger000143,platen-der-romantische-oedipus,Q56447685,Comedy,False,Platen,Der romantische Ödipus,Ein Lustspiel in 5 Akten,0,jokaste|zelinde|tiresias,5,5,22,13,6,3,1,0,1807,0,15105,14744,372,,1827/1828,1855,1829,1829,http://www.textgridrep.org/textgrid:t337.0,,,,,9.636363636363637,0.4588744588744589,0.9040504949595859,22,16,2,106,2,1.273972602739726
ger000074,platen-die-verhaengnisvolle-gabel,Q42197205,Comedy,False,Platen,Die verhängnisvolle Gabel,Ein Lustspiel in 5 Akten,0,several characters,5,5,7,5,2,0,0,0,1481,0,13762,13672,242,,1826,,1826,1826,http://www.textgridrep.org/textgrid:t2z2.0,,,,,5.428571428571429,0.9047619047619048,0.9238095238095239,7,6,1,19,2,1.0952380952380953
ger000623,preusse-herzmutterchen,Q118906207,Comedy,False,Preusse,Herzmutterchen!,Lustspiel in einem Act von Dennery und Lemoine,0,several characters,19,0,6,4,2,0,0,424,28,0,9204,8631,1167,1849-01-17,,1849,1847,1847,https://de.wikisource.org/wiki/Herzmutterchen!,Hayn,Berlin,1847.0,11.0,5.0,1.0,1.0,6,5,1,15,1,1.0
ger000280,prutz-die-politische-wochenstube,Q56447636,Comedy,False,Prutz,Die politische Wochenstube,Eine Komödie,0,several characters,3,3,23,15,6,2,7,0,2336,0,18065,17950,533,,,,1845,1845,http://www.textgridrep.org/textgrid:t8tr.0,,,,,14.782608695652174,0.6719367588932806,0.9287831733483908,23,22,1,170,2,1.3280632411067195
ger000192,quistorp-der-hypochondrist,Q51406156,Comedy,False,Quistorp,Der Hypochondrist,Ein deutsches Lustspiel,0,ernst_gotthart|herr_gotthart,32,5,9,6,3,0,0,976,27,0,24199,23339,1648,,,,1745,1745,http://www.textgridrep.org/textgrid:t907.0,,,,,6.0,0.75,0.8566137566137566,9,8,1,27,2,1.25
ger000298,raimund-das-maedchen-aus-der-feenwelt,Q1169850,,False,Raimund,Das Mädchen aus der Feenwelt oder Der Bauer als Millionär,Romantisches Original-Zaubermärchen mit Gesang in drei Aufzügen,0,wurzel,33,3,41,23,4,14,8,578,213,2,18742,16905,3895,,1826,1826,1837,1826,http://www.textgridrep.org/textgrid:t976.0,,,,,6.975609756097561,0.174390243902439,0.7937385253978271,41,23,2,143,4,2.169230769230769
ger000308,raimund-der-alpenkoenig-und-der-menschenfeind,Q1192140,,False,Raimund,Der Alpenkönig und der Menschenfeind,Romantisch-komisches Original-Zauberspiel in zwei Aufzügen,0,rappelkopf,36,2,38,15,10,13,9,855,521,2,21450,20538,2860,,1828,1828,1828,1828,http://www.textgridrep.org/textgrid:t96s.0,,,,,8.105263157894736,0.21906116642958748,0.8430481770265051,38,27,1,154,4,2.0981507823613086
ger000116,raimund-der-barometermacher-auf-der-zauberinsel,Q1192401,Comedy,False,Raimund,Der Barometermacher auf der Zauberinsel,Zauberposse mit Gesang und Tanz in zwei Aufzügen als Parodie des Märchens: Prinz Tutu,0,quecksilber,42,2,26,12,7,7,9,533,262,1,13852,13192,1939,,1823,1823,1837,1823,http://www.textgridrep.org/textgrid:t977.0,,,,,4.923076923076923,0.19692307692307692,0.8241717346980505,26,19,1,64,4,2.0646153846153847
ger000076,raimund-der-diamant-des-geisterkoenigs,Q1192907,,False,Raimund,Der Diamant des Geisterkönigs,Zauberspiel in zwei Aufzügen,0,eduard,48,2,38,16,11,11,7,581,268,2,16370,15302,2865,,1824,1824,1837,1824,http://www.textgridrep.org/textgrid:t971.0,,,,,6.684210526315789,0.1806543385490754,0.7936465427462658,38,21,2,127,3,2.2091917591125196
ger000241,raimund-der-verschwender,Q1197834,,False,Raimund,Der Verschwender,Original-Zaubermärchen in drei Aufzügen,0,flottwell,45,3,43,29,6,8,8,883,421,3,22937,21769,3464,,1834,1834,1837,1834,http://www.textgridrep.org/textgrid:t96n.0,,,,,7.674418604651163,0.18272425249169436,0.7368487684691736,43,31,1,165,5,2.086378737541528
ger000416,raimund-die-gefesselte-phantasie,Q20170987,,False,Raimund,Die gefesselte Phantasie,Original-Zauberspiel in zwei Aufzügen,0,vipria,27,2,24,15,3,6,6,615,327,2,14521,14014,1619,,1826,1828,1837,1828,http://www.textgridrep.org/textgrid:t97f.0,,,,,9.916666666666666,0.4311594202898551,0.8581529946661526,24,19,1,119,4,1.7173913043478262
ger000184,raimund-die-unheilbringende-zauberkrone,Q20850889,Tragicomedy,False,Raimund,"Die unheilbringende Zauberkrone oder König ohne Reich, Held ohne Mut, Schönheit ohne Jugend",Tragisch-komisches Original-Zauberspiel in zwei Aufzügen,0,simplizius,38,2,54,35,12,7,17,661,945,1,22850,21548,3831,,1829,1829,1837,1829,http://www.textgridrep.org/textgrid:t96w.0,,,,,6.296296296296297,0.1187980433263452,0.828330682609099,54,29,1,170,6,2.724668064290706
ger000427,raimund-moisasurs-zauberfluch,Q20180755,,False,Raimund,Moisasurs Zauberfluch,Original-Zauberspiel in zwei Aufzügen,0,alzinde,22,2,29,18,4,7,4,459,319,1,16243,15357,2553,,1827,1827,1837,1827,http://www.textgridrep.org/textgrid:t96r.0,,,,,5.448275862068965,0.19458128078817735,0.7660998568706481,29,17,1,79,4,2.2807881773399017
ger000581,rambach-die-kuhpocken,Q112727935,,False,Rambach,Die Kuhpocken,Ein Familiengemälde in einem Akt,0,der_schulze|baron,17,0,10,6,4,0,0,487,0,0,8249,7556,548,,,,1802,1802,https://books.google.com/books?id=Z2lUAAAAcAAJ&amp;printsec=frontcover,Quien,Berlin,1802.0,79.0,7.6,0.8444444444444444,0.961111111111111,10,9,1,38,2,1.1555555555555554
ger000570,raupach-agnes-von-hohenstaufen,Q394759,,True,Raupach,Agnes von Hohenstaufen,Große historisch-romantische Oper in 3 Aufzügen,0,irmengard|philipp|agnes,30,3,27,19,5,3,9,0,1208,5,8999,8157,1433,,,1829,1837,1829,http://www.textgridrep.org/textgrid:t9p6.0,,,,,12.88888888888889,0.49572649572649574,0.8438369393477752,27,22,1,174,3,1.5584045584045585
ger000664,raupach-der-bettler,Q124128087,,False,Raupach,Der Bettler,Schauspiel in einem Aufzuge,0,walter,8,0,7,5,2,0,0,289,0,0,6731,6615,764,1829-11-05,,1829,1832,1829,https://books.google.com/books?id=gDUqAAAAYAAJ&amp;pg=PA69,Hoffmann & Campe,Hamburg,1832.0,52.0,2.857142857142857,0.47619047619047616,0.6761904761904762,7,5,1,10,3,1.6666666666666667
ger000431,raupach-kritik-und-antikritik,Q56447448,Comedy,False,Raupach,Kritik und Antikritik,Lustspiel in vier Akten,0,horst,45,4,14,12,2,0,0,709,124,0,16597,16168,1119,,,1825,1827,1825,http://www.textgridrep.org/textgrid:t9p7.0,,,,,6.285714285714286,0.4835164835164835,0.7329055864770151,14,11,1,44,3,1.6043956043956045
ger000527,reil-der-erste-may,Q105605657,,False,Reil,Der erste May oder der reiche Poet,"Ein Frühlingsgemählde nаch wahren Vorfällen entworfen, in einem Aufzuge",0,mutter,16,0,11,8,3,0,0,0,825,0,6246,5220,479,,,1816,1816,1816,https://books.google.com/books?id=1NG6lQOII9QC&amp;printsec=frontcover,,,,,6.545454545454546,0.6545454545454545,0.8930735930735931,11,10,1,36,2,1.3454545454545455
ger000641,reinhardt-die-braut-des-echos,Q121600439,Comedy,False,Reinhardt,Die Braut des Echo's,Lustspiel in einem Akte,0,several characters,12,0,7,2,5,0,0,0,411,0,3647,3410,558,,,,1835,1835,https://books.google.com/books?id=KOw6AAAAcAAJ&amp;pg=PA129,Zeh,Nürnberg,1835.0,32.0,6.0,1.0,1.0,7,6,1,21,1,1.0
ger000600,reuter-der-ehrlichen-frau-schlampampe-krankheit-und-tod,Q116058683,Comedy,False,Reuter,La Maladie & la mort de l'honnéte Femme. Das ist: Der ehrlichen Frau Schlampampe Krankheit und Tod,in einem Lust- und Trauerspiele vorgestellet und aus dem Französischen in das Teutsche übergesetzt von Schelmuffsky Reise-Gefährten,0,camille,38,3,16,11,5,0,0,718,4,1,14600,14224,543,,,,1696,1696,http://www.textgridrep.org/textgrid:t9qb.0,Volksverlag,Weimar,1962.0,60.0,9.25,0.6166666666666667,0.8977564102564102,16,15,1,74,2,1.3833333333333333
ger000602,reuter-graf-ehrenfried,Q116142789,Comedy,False,Reuter,Graf Ehrenfried,in einem Lustspiele vorgestellet und mit Ihr: königl. Majestät in Polen etc. etc. und kurfürstl. Durchl. zu Sachsen etc. etc. allergnädigsten Spezial-Bewilligung und Freiheit zum Druck befördert,0,fortunatus,55,3,28,23,4,1,0,1233,79,0,22621,21921,1240,1700-05-13,,1700,1700,1700,http://www.textgridrep.org/textgrid:t9qh.0,Volksverlag,Weimar,1962.0,97.0,12.285714285714286,0.455026455026455,0.7593036003827208,28,23,2,172,3,1.478527607361963
ger000601,reuter-l-honnete-femme-oder-die-ehrliche-frau-zu-plissine,Q116141668,Comedy,False,Reuter,L'Honnéte Femme oder die ehrliche Frau zu Plißine,in einem Lustspiele vorgestellet und aus dem Französischen übersetzet von Hilario,0,charlotte,34,3,16,11,5,0,0,639,31,1,11416,10897,485,1937-10-24,,1937,1695,1695,http://www.textgridrep.org/textgrid:t9qj.0,Volksverlag,Weimar,1962.0,50.0,8.625,0.575,0.8588637057387057,16,14,1,69,3,1.4416666666666667
ger000507,richter-eumenides-duester,Q100145770,Tragedy,False,Richter,Eumenides Düster,Trauerspiel nach Adolph Müllner's Weise,0,eumenides,8,1,5,4,1,0,0,0,917,0,5552,4921,516,,,,1819,1819,https://books.google.com/books?id=UuRHAAAAMAAJ&amp;pg=RA1-PA1,,,,,2.4,0.6,0.6,5,4,1,6,2,1.4
ger000307,riese-martha,Q168488,,True,Riese,Martha oder Der Markt zu Richmond,Romantisch-Komische Oper in vier Aufzügen,0,maegde_vier_maegde_weitere_maegde_alle_maegde,28,4,24,11,10,3,10,0,1619,17,8670,8260,714,,,1847,,1847,http://www.textgridrep.org/textgrid:tbf2.0,,,,,9.583333333333334,0.4166666666666667,0.8499292986425339,24,17,1,115,3,1.7427536231884058
ger000214,rilke-ohne-gegenwart,Q55972713,,False,Rilke,Ohne Gegenwart,Drama in zwei Akten,0,mutter|sophie|ernst,10,2,3,1,2,0,0,379,0,0,7965,7566,1563,,1897,,1898,1898,http://www.textgridrep.org/textgrid:tbqn.0,,,,,2.0,1.0,1.0,3,2,1,3,1,1.0
ger000162,roeber-koenig-manfred,Q56254790,,True,Roeber,König Manfred,Oper in fünf Akten,0,ghismonde,31,5,25,16,7,2,13,0,1145,2,6512,6368,20,,,1867,,1867,http://www.textgridrep.org/textgrid:tg37.0,,,,,7.04,0.29333333333333333,0.7309613427508165,25,19,2,88,3,1.7401574803149606
ger000251,rosenow-die-im-schatten-leben,Q56447622,,False,Rosenow,Die im Schatten leben,Drama in vier Akten,0,several characters,4,4,14,9,5,0,0,1323,21,0,28114,27313,5111,,1899,,1912,1899,http://www.textgridrep.org/textgrid:tgw9.0,,,,,12.714285714285714,0.978021978021978,0.9798534798534799,14,13,1,89,2,1.021978021978022
ger000081,rosenow-kater-lampe,Q1260659,Comedy,False,Rosenow,Kater Lampe,Komödie in vier Akten,0,several characters,4,4,21,12,9,0,3,1067,15,1,22820,21438,4773,,1900,1902,1906,1902,http://www.textgridrep.org/textgrid:tgw6.0,,,,,14.952380952380953,0.7476190476190476,0.8908414467901422,21,20,1,157,2,1.2523809523809524
ger000351,ruederer-die-fahnenweihe,Q56254783,Comedy,False,Ruederer,Die Fahnenweihe,Eine Komödie in drei Akten,0,several characters,3,3,32,18,11,3,3,2007,13,0,28685,27148,5960,,1894,1896,1895,1895,http://www.textgridrep.org/textgrid:tn4k.0,,,,,28.3125,0.9133064516129032,0.940182433744725,32,31,1,453,2,1.0866935483870968
ger000597,sachs-ein-comedi-von-dem-reichen-sterbenden-menschen-der-hecastus-genannt,Q115786804,Comedy,False,Sachs,"Ein comedi von dem reichen sterbenden menschen, der Hecastus genannt",hat neunzehen personen und 5 actus zu spielen,0,hecastus_der_reich_mann|epicuria_die_fraw|panocitus_der_ander_knecht,5,5,19,13,2,4,0,0,1284,0,9626,9306,690,,1549,,1560,1549,http://www.textgridrep.org/textgrid:tp8d.0,Laupp,Tübingen,1872.0,51.0,13.789473684210526,0.7660818713450293,0.9100029485478401,19,18,1,131,2,1.2339181286549707
ger000586,sander-die-hoftrauer-oder-das-testament,Q112687919,Comedy,False,Sander,"Die Hoftrauer, oder das Testament",Ein Lustspiel in einem Aufzuge,0,madame_ehrenpreis|stram,25,0,7,4,3,0,0,324,0,0,8081,7887,347,,,,1794,1794,"https://de.wikisource.org/wiki/Die_Hoftrauer,_oder_das_Testament",,,,,4.0,0.6666666666666666,0.8666666666666666,7,6,1,14,2,1.3333333333333333
ger000297,scheerbart-das-gift,Q51393199,Comedy,False,Scheerbart,Das Gift,Eine Mondschein-Komödie,0,several characters,1,0,4,2,1,1,0,56,0,0,1355,1199,253,1907-02-15,,1907,1904,1904,http://www.textgridrep.org/textgrid:tv5t.0,,,,,3.0,1.0,1.0,4,3,1,6,1,1.0
ger000181,scheerbart-der-herr-vom-jenseits,Q51393523,Comedy,False,Scheerbart,Der Herr vom Jenseits,Eine Gartenkomödie,0,arabella|ko-bo-so|christine,1,0,3,1,2,0,0,136,0,0,3128,2911,377,,,,1904,1904,http://www.textgridrep.org/textgrid:tvbm.0,,,,,2.0,1.0,1.0,3,2,1,3,1,1.0
ger000250,scheerbart-der-wetterfuerst,Q51393733,,False,Scheerbart,Der Wetterfürst,Ein Schauspiel zwischen hohen Bergen,0,jarrimo|lisabella|roderich,2,2,3,2,1,0,0,49,0,0,716,487,297,,,,1904,1904,http://www.textgridrep.org/textgrid:tvgr.0,,,,,2.0,1.0,1.0,3,2,1,3,1,1.0
ger000310,scheerbart-die-urgrossmutter,Q51393881,Tragicomedy,False,Scheerbart,Die Urgrossmutter,Eine Tragi-Komödie in einem Aufzuge,0,manella|urgrossmutter|constantin,1,0,3,1,2,0,0,33,0,0,835,696,74,,,,1904,1904,http://www.textgridrep.org/textgrid:tv6f.0,,,,,2.0,1.0,1.0,3,2,1,3,1,1.0
ger000097,scheerbart-die-wurzeln-der-wohlhabenheit,Q51393982,,False,Scheerbart,Die Wurzeln der Wohlhabenheit,Ein schildbürgerliches Schauspiel in fünf Akten,0,kaeseberg|wiedewitt|von_moellerkuchen,5,5,15,14,0,1,2,84,5,0,2472,2203,913,,,,1904,1904,http://www.textgridrep.org/textgrid:tvcm.0,,,,,8.0,0.5714285714285714,0.9010989010989011,15,14,1,60,2,1.4285714285714286
ger000153,scheerbart-herr-kammerdiener-kneetschke,Q51394068,Tragedy,False,Scheerbart,Herr Kammerdiener Kneetschke,Eine Kammerdiener-Tragödie in fünf Aufzügen,0,kneetschke|kathi,5,5,10,6,4,0,1,180,0,0,3084,2664,942,1905-12-01,,1905,1904,1904,http://www.textgridrep.org/textgrid:tvg7.0,,,,,6.2,0.6888888888888889,0.8555555555555555,10,9,1,31,2,1.3111111111111111
ger000138,scheerbart-lachende-gespenster,Q51394118,,False,Scheerbart,Lachende Gespenster,Ein Schauspiel zwischen schwarzen Wänden in einem Aufzuge,0,several characters,1,0,6,1,2,3,0,109,0,0,1942,1815,362,,,,1904,1904,http://www.textgridrep.org/textgrid:tv6h.0,,,,,5.0,1.0,1.0,6,5,1,15,1,1.0
ger000256,schikaneder-die-zauberfloete,Q5064,,True,Schikaneder,Die Zauberflöte,Große Oper in zwey Aufzügen,0,tamino|papageno,49,2,27,17,6,4,4,366,785,60,12760,11677,2178,,,1791,,1791,http://www.textgridrep.org/textgrid:twnw.0,,,,,8.296296296296296,0.3190883190883191,0.7637981118373276,27,18,1,112,3,1.8034188034188035
ger000585,schildbach-glueck-durch-unglueck,Q112929485,Comedy,False,Schildbach,Glück durch Unglück,Ein Lustspiel in einem Aufzuge,0,several characters,9,0,5,3,2,0,0,367,0,0,5973,5889,460,1814-06-04,,1814,1808,1808,https://de.wikisource.org/wiki/Glück_durch_Unglück,,,,,4.0,1.0,1.0,5,4,1,10,1,1.0
ger000067,schiller-die-braut-von-messina,Q1211729,Tragedy,False,Schiller,Die Braut von Messina oder Die feindlichen Brüder,Ein Trauerspiel mit Chören,0,chor,29,4,18,16,2,0,3,0,2888,11,23899,19989,1411,,1802/1803,1803,1803,1803,http://www.textgridrep.org/textgrid:v0d8.0,,,,,5.777777777777778,0.33986928104575165,0.8632495590828925,18,16,1,52,3,1.7058823529411764
ger000227,schiller-die-jungfrau-von-orleans,Q1125010,Tragedy,False,Schiller,Die Jungfrau von Orleans,Eine romantische Tragödie,0,johanna,63,5,47,40,6,1,4,0,3756,19,28828,27778,3075,,1800/1801,1801,1801,1801,http://www.textgridrep.org/textgrid:tz9d.0,,,,,7.148936170212766,0.15541165587419056,0.756246433999876,47,28,1,168,5,2.418131359851989
ger000086,schiller-die-piccolomini,Q1215415,,False,Schiller,Die Piccolomini,In fünf Aufzügen,0,terzky,31,5,28,25,3,0,0,1,2834,2,21350,20723,1754,,1796/1798,1799,1800,1799,http://www.textgridrep.org/textgrid:tz6r.0,,,,,6.857142857142857,0.25396825396825395,0.8776207919065063,28,15,2,96,4,2.0673758865248226
ger000008,schiller-die-raeuber,Q466333,,False,Schiller,Die Räuber,Ein Schauspiel,0,grimm|schwarz,15,5,26,24,1,1,2,1084,136,28,40878,39320,2280,1782-01-13,1779/1780,1782,1781,1781,http://www.textgridrep.org/textgrid:v0fv.0,,,,,12.923076923076923,0.5169230769230769,0.848139426924852,26,25,1,168,2,1.4830769230769232
ger000451,schiller-die-verschwoerung-des-fiesco-zu-genua,Q382941,Tragedy,False,Schiller,Die Verschwörung des Fiesco zu Genua,Ein republikanisches Trauerspiel,0,fiesco,75,5,36,28,5,3,8,1251,0,12,30241,28851,3982,,,1782,1783,1782,http://www.textgridrep.org/textgrid:tzgk.0,,,,,7.388888888888889,0.2111111111111111,0.7673510064226439,36,28,1,133,4,1.9587301587301587
ger000217,schiller-don-carlos-infant-von-spanien,Q498408,,False,Schiller,"Don Carlos, Infant von Spanien",Ein dramatisches Gedicht,0,koenig_philipp,69,5,26,20,6,0,1,0,6550,24,44148,42704,6091,,1782/1787,1787,1787,1787,http://www.textgridrep.org/textgrid:tx4z.0,,,,,8.615384615384615,0.3446153846153846,0.6809988313530825,26,20,1,112,3,1.8
ger000096,schiller-kabale-und-liebe,Q263150,Tragedy,False,Schiller,Kabale und Liebe,Ein bürgerliches Trauerspiel in fünf Aufzügen,0,lady,37,5,17,12,4,1,0,922,0,23,31029,29173,4073,,1782/1783,1784,1784,1784,http://www.textgridrep.org/textgrid:tz39.0,,,,,4.823529411764706,0.3014705882352941,0.7397759103641457,17,9,1,41,4,2.0588235294117645
ger000311,schiller-maria-stuart,Q425837,Tragedy,False,Schiller,Maria Stuart,Ein Trauerspiel,0,elisabeth,52,5,20,14,6,0,1,0,4326,20,30635,29730,2219,,1799/1800,1800,1801,1800,http://www.textgridrep.org/textgrid:twt3.0,,,,,5.8,0.30526315789473685,0.6793290043290044,20,12,1,58,4,2.163157894736842
ger000452,schiller-wilhelm-tell,Q937281,,False,Schiller,Wilhelm Tell,Schauspiel,0,stauffacher,15,5,66,46,7,13,16,0,3487,16,28076,27222,3046,,1802/1804,1804,1804,1804,http://www.textgridrep.org/textgrid:tz0c.0,,,,,16.181818181818183,0.24895104895104894,0.8755267025047939,66,47,1,534,3,1.863869463869464
ger000072,schink-der-neue-doktor-faust,Q55998256,Comedy,False,Schink,Der neue Doktor Faust,"Eine Plaisanterie mit Gesang, in zwei Aufzügen",0,rosalinde,14,2,4,2,1,1,1,199,79,0,5484,5368,433,,,,1782,1782,http://www.textgridrep.org/textgrid:v183.0,,,,,2.0,0.6666666666666666,0.5833333333333333,4,3,1,4,2,1.3333333333333333
ger000248,schlaf-meister-oelze,Q1352330,,False,Schlaf,Meister Oelze,Drama in drei Aufzügen,0,several characters,3,3,8,4,4,0,0,958,18,1,20117,19530,4051,,,1900,1892,1892,http://www.textgridrep.org/textgrid:v18g.0,,,,,6.5,0.9285714285714286,0.9404761904761905,8,7,1,26,2,1.0714285714285714
ger000164,schlegel-alarcos,Q55998387,Tragedy,False,Schlegel,Alarcos,Ein Trauerspiel in zwei Aufzügen,0,alvaro,7,2,11,6,5,0,0,0,1298,0,10617,10484,231,,1801,1802,1802,1802,http://www.textgridrep.org/textgrid:v341.0,,,,,6.181818181818182,0.6181818181818182,0.8178932178932179,11,9,1,34,3,1.4363636363636363
